f_kabupaten_id;f_kodekabupaten;f_namakabupaten;f_propinsi_id;f_komputer;f_username;f_tanggalupdate
2051;98;Paguh Duku;8;debrina;288632;38:12.5
2050;63;Simpang Luas;12;debrina;288632;48:38.6
2052;64;Pekondoh;12;debrina;288632;49:03.2
2053;21;NATUMINGKA;7;debrina;288632;31:54.0
2054;70;MANDIANGIN;10;debrina;288632;27:49.6
2102;64;Pir Butong;14;debrina;288632;34:20.2
2056;10;Lubuk Lungkang;11;debrina;288632;09:36.2
2057;66;Negeri Ratu;12;debrina;288632;18:31.8
2059;68;MANGGALA;12;debrina;288632;57:41.6
2060;69;DAYA MURNI;12;debrina;288632;33:54.5
2061;61;PANGWA;6;debrina;288632;48:40.2
2105;78;Tulung Pasik;12;debrina;288632;43:01.2
2063;71;TELUK SINGKAWANG;10;debrina;288632;08:25.8
2108;80;WAYMILI;12;debrina;288632;55:04.4
2064;12;Rawalpindi;11;debrina;288632;50:35.9
2062;11;Air Itam;11;debrina;288632;50:55.9
2066;110;Rote Ndao;33;debrina;288632;10:27.4
2067;70;Bandarjaya;12;debrina;288632;08:20.2
2068;22;SERUI;37;debrina;288632;27:01.2
2069;62;Matang Kumbang;6;debrina;288632;38:01.2
2070;63;BULUDURI;6;debrina;288632;01:39.0
2072;71;RATNA KHATON;12;debrina;288632;44:59.8
2071;72;Kebagusan;12;debrina;288632;31:26.2
2073;73;TOTOKATON;12;debrina;288632;31:51.0
2074;74;Suputih Banyak;12;debrina;288632;29:36.0
2075;116;Bareng;23;debrina;288632;11:24.3
2076;77;Tomoli;18;debrina;288632;15:54.0
2077;22;SUMBUL;7;debrina;288632;31:33.8
2078;168;P. SUSU;7;debrina;288632;22:44.2
2079;64;Lae Hole;6;debrina;288632;43:02.8
2080;65;L.Pakam;6;debrina;288632;50:00.2
2082;23;Persunian;7;debrina;288632;35:25.2
2083;49;LOALO;25;debrina;288632;21:40.8
2084;13;Biaro Lama;11;debrina;288632;58:28.5
2085;75;Mengandungsari;12;debrina;288632;37:23.7
2086;53;Sibangkaja;22;debrina;288632;37:44.2
2087;24;Batu Horpak;7;debrina;288632;42:06.6
2088;14;Karang Jaya;11;debrina;288632;18:54.4
2089;94;Minsei;17;debrina;288632;26:20.6
2090;76;Way Seputih;12;debrina;288632;01:43.6
2091;100;Kampung Tanjung;11;debrina;288632;35:25.3
2111;102;Paga;33;DESKTOP-MG98F4F;8990;10:59.4
2092;77;Mumbang Jaya;12;debrina;288632;08:40.8
2093;25;Motung;7;debrina;288632;08:19.7
2094;19;Cit Belinyu;35;debrina;288632;17:23.4
2112;100;Dabo Singkep;9;DESKTOP-MG98F4F;8990;29:32.6
2095;98;Perawang;9;debrina;288632;24:37.8
2096;99;TAPUS;9;debrina;288632;39:10.7
401;32;Argamakmur;26;DESKTOP-MG98F4F;8990;46:04.7
2097;1;BANDAR SEI KIJANG;9;debrina;288632;46:44.7
2098;15;PENANGGIRAN;11;debrina;288632;41:28.3
2113;100;Onolimbu;7;DESKTOP-MG98F4F;8990;22:17.2
2114;10;Simodong;7;DESKTOP-MG98F4F;8990;28:17.7
2116;65;Kotawaringin Timur;14;DESKTOP-U7V8A28;8669;50:41.6
2117;232;Ujung Tanduk;7;DESKTOP-U7V8A28;8669;03:37.6
2118;100;Jaya Tinggi;12;DESKTOP-U7V8A28;8669;17:26.6
2119;101;Bangun Rejo;12;DESKTOP-U7V8A28;8669;22:57.7
2120;102;Seputih Raman;12;DESKTOP-U7V8A28;8669;30:43.6
2121;99;Sumani;8;DESKTOP-U7V8A28;8669;52:05.6
2122;170;Urung Pane;7;DESKTOP-U7V8A28;8669;40:39.4
2123;102;Teruwai;23;DESKTOP-U7V8A28;8669;33:53.0
2125;117;Kombo - Wawo;23;DESKTOP-U7V8A28;8669;46:12.9
2126;34;Pahae Julu;7;DESKTOP-QFC16ML;2151322;55:52.4
2127;34;Pahae Julu;7;DESKTOP-QFC16ML;2151322;57:14.0
2128;75;Kefamenanu;33;DESKTOP-QFC16ML;2151322;17:42.1
2129;4;Kab. Semarang;3;DESKTOP-QFC16ML;2151322;32:58.6
2130;71;Sukosari;5;DESKTOP-U7V8A28;8669;37:01.9
2131;100;Padang Koto Gadang;8;DESKTOP-U7V8A28;8669;06:59.4
2132;95;Doloduo;17;DESKTOP-U7V8A28;8669;03:21.5
2133;100;Buatan II;9;DESKTOP-U7V8A28;8669;02:09.9
2134;118;Sape - Bima;23;DESKTOP-U7V8A28;8669;12:40.2
2135;96;Makaaroyen;17;DESKTOP-U7V8A28;8669;21:59.3
2136;100;Morotai;21;DESKTOP-U7V8A28;8669;30:56.4
2137;100;Malua;19;DESKTOP-QFC16ML;2151322;14:00.3
2138;23;Samabusa;37;DESKTOP-U7V8A28;8669;21:53.3
2146;100;Paleri;21;DESKTOP-U7V8A28;8669;10:56.2
2139;100;Kurai Taji;8;DESKTOP-U7V8A28;8669;25:21.7
2140;145;Bone - Bone;19;DESKTOP-U7V8A28;8669;21:53.3
2141;146;Sumarambu;19;DESKTOP-U7V8A28;8669;50:22.3
2142;59;Gunung Sari;12;DESKTOP-QFC16ML;2151322;09:10.0
2143;18;banjit;12;DESKTOP-QFC16ML;2151322;43:46.6
2144;18;Banjit;12;DESKTOP-QFC16ML;2151322;45:18.3
2145;15;Muara Sabak;10;DESKTOP-QFC16ML;2151322;10:38.0
2147;18;Ramayana;12;DESKTOP-QFC16ML;2151322;28:49.6
2148;102;Sepang;11;DESKTOP-U7V8A28;8669;43:49.3
2149;4;Karangwangi;2;DESKTOP-QFC16ML;2151322;47:06.9
2150;36;Bangunan;12;DESKTOP-QFC16ML;2151322;48:04.2
2151;51;Pelajaran;26;DESKTOP-U7V8A28;8669;57:31.9
2152;52;Sumber Urip;26;DESKTOP-U7V8A28;8669;06:00.1
2153;171;Tanjung Kubah;7;DESKTOP-U7V8A28;8669;14:48.8
2154;172;Sitorang;7;DESKTOP-U7V8A28;8669;37:22.4
2155;42;Pisang Indah;12;DESKTOP-QFC16ML;2151322;52:19.1
2157;24;Bandar Jaya;12;DESKTOP-QFC16ML;2151322;38:40.8
2158;102;Weetebula;33;DESKTOP-QFC16ML;2151322;01:31.5
2159;73;Padang Kalua;19;DESKTOP-QFC16ML;2151322;23:16.1
2160;62;Palangka Raya;14;DESKTOP-QFC16ML;2151322;39:01.9
2161;24;Sumber Bahagia;12;DESKTOP-QFC16ML;2151322;47:43.8
2162;31;Hiliweto;7;DESKTOP-QFC16ML;2151322;05:50.0
2163;1;Pematang Panggang;11;DESKTOP-QFC16ML;2151322;59:07.2
2164;10;Mauwa;79;DESKTOP-U7V8A28;8669;01:44.9
1167;9;Sebulu;16;DESKTOP-U7V8A28;8669;02:54.6
309;10;Tarakan;16;DESKTOP-U7V8A28;8669;02:58.4
310;11;Berau;16;DESKTOP-U7V8A28;8669;03:03.0
311;12;Bulungan;16;DESKTOP-U7V8A28;8669;03:06.9
312;13;Kutai;16;DESKTOP-U7V8A28;8669;03:12.6
313;14;Pasir;16;DESKTOP-U7V8A28;8669;03:19.9
832;15;Kaili;16;DESKTOP-U7V8A28;8669;03:24.6
1143;16;Muara Lawa;16;DESKTOP-U7V8A28;8669;03:29.0
1345;17;Loa Janan;16;DESKTOP-U7V8A28;8669;03:33.2
1766;19;Lolo;16;DESKTOP-U7V8A28;8669;03:45.1
2165;20;Tator;16;DESKTOP-U7V8A28;8669;03:58.0
2166;170;Bandar Baru;7;DESKTOP-U7V8A28;8669;17:23.7
2167;62;Pangi;14;DESKTOP-QFC16ML;2151322;13:52.6
2168;14;Rajamaligas;7;DESKTOP-MG98F4F;8990;58:47.2
2169;3;Rangkas Bitung-Lebak;29;DESKTOP-MG98F4F;8990;16:12.9
2170;4;Punggul;29;DESKTOP-MG98F4F;8990;23:17.4
2171;130;Punggul , Badung;33;DESKTOP-MG98F4F;8990;15:05.2
2172;11;Rangkasbitung-Lebak;34;DESKTOP-MG98F4F;8990;17:05.0
2173;1;Alam Panjang;80;DESKTOP-MG98F4F;8990;41:32.8
2174;2;Toli Toli;80;DESKTOP-MG98F4F;8990;49:34.4
2175;72;Sido Binangun;5;DESKTOP-MG98F4F;8990;51:37.8
2176;3;Girian;80;DESKTOP-MG98F4F;8990;53:06.3
2177;101;Maluku;21;DESKTOP-MG98F4F;8990;56:22.2
2178;73;Kresno Widodo;5;DESKTOP-MG98F4F;8990;53:33.5
2179;103;Pagar Alam;11;DESKTOP-MG98F4F;8990;55:02.5
2180;65;Tanjung Karang;15;DESKTOP-MG98F4F;8990;56:18.6
2181;74;Restu Rahayu;5;DESKTOP-MG98F4F;8990;57:10.3
2182;104;Bajubang;11;DESKTOP-MG98F4F;8990;59:10.9
2183;105;Sei Mati;11;DESKTOP-MG98F4F;8990;00:37.9
2184;106;Sungai Manau;11;DESKTOP-MG98F4F;8990;02:47.0
2185;4;Salam Buku;80;DESKTOP-MG98F4F;8990;27:24.7
2186;5;Lumban Gorat;80;DESKTOP-MG98F4F;8990;15:59.7
2187;12;Pollung;7;DESKTOP-QFC16ML;2151322;32:08.4
2188;6;Kab. Semarang;80;DESKTOP-MG98F4F;8990;18:26.6
2189;34;Tikong;21;DESKTOP-QFC16ML;2151322;40:01.6
2190;24;Sukmajaya Depok Bogor;2;DESKTOP-QFC16ML;2151322;22:02.1
2191;100;Sei Muka;7;DESKTOP-QFC16ML;2151322;07:17.3
2192;32;Ratatotok;17;DESKTOP-QFC16ML;2151322;32:54.0
2193;12;Emplasment PTTN Hutabaru Nangka;7;DESKTOP-QFC16ML;2151322;15:21.1
2194;15;Lambur;10;DESKTOP-QFC16ML;2151322;36:14.2
2195;31;Selali;26;DESKTOP-QFC16ML;2151322;11:03.6
2196;35;Loyok;23;DESKTOP-QFC16ML;2151322;27:14.5
2197;17;Talang Kabu;26;DESKTOP-QFC16ML;2151322;00:19.2
2198;81;Seram Bagian Barat;21;DESKTOP-QFC16ML;2151322;36:51.9
2199;81;Kawa;21;DESKTOP-QFC16ML;2151322;38:03.4
2200;48;Pulu - Pulu;19;DESKTOP-QFC16ML;2151322;55:18.2
2201;22;Sadar Sriwijaya;12;DESKTOP-QFC16ML;2151322;22:42.6
2202;16;Batumarta II;11;DESKTOP-QFC16ML;2151322;37:49.4
2203;12;Medan Jaya;7;DESKTOP-QFC16ML;2151322;43:58.2
2204;12;lumban dairi;7;DESKTOP-QFC16ML;2151322;26:54.6
2205;12;Lumban Dairi;7;DESKTOP-QFC16ML;2151322;27:15.2
2206;75;Tabang Barat;38;DESKTOP-QFC16ML;2151322;51:55.2
2207;16;Lumpatan;11;DESKTOP-QFC16ML;2151322;59:10.8
2208;18;Banyuasin;12;DESKTOP-QFC16ML;2151322;01:47.7
2209;18;Pakuan Aji;12;DESKTOP-QFC16ML;2151322;01:59.0
2210;102;Kenari;33;DESKTOP-QFC16ML;2151322;13:26.6
2211;12;Siringoringo;7;DESKTOP-QFC16ML;2151322;27:52.0
2212;17;Talang Indah;26;DESKTOP-QFC16ML;2151322;32:40.7
2213;34;Pringgarata;23;DESKTOP-QFC16ML;2151322;16:07.4
2214;2;Sarik Alahan Tigo;8;DESKTOP-QFC16ML;2151322;33:52.9
2215;73;Rappang;19;DESKTOP-QFC16ML;2151322;44:42.0
2216;55;Batui;18;acer-PC;2151322;52:10.5
2217;64;Kuaro;16;acer-PC;2151322;14:08.6
2218;81;Maluku Tengah;21;acer-PC;2151322;30:20.5
2219;32;Tihuana;21;acer-PC;2151322;31:33.9
2220;14;Muara Jalai;9;acer-PC;2151322;11:01.4
87;1;Lebak Bulus;1;acer-PC;2151322;20:43.1
2222;13;Padang Kunik;8;acer-PC;2151322;29:14.8
2223;73;Pebulian;19;acer-PC;2151322;50:55.6
2224;72;Marsaoleh;18;acer-PC;2151322;59:41.7
2225;72;Bungku Barat;18;acer-PC;2151322;03:58.6
2226;63;Marabahan;15;acer-PC;2151322;45:55.0
2227;17;Lubuk Sanai;26;acer-PC;2151322;11:37.4
2228;18;Lubuklinggau;12;acer-PC;2151322;23:06.4
2229;64;Awayan;16;acer-PC;2151322;41:54.8
2230;18;Lampung Timur;12;acer-PC;2151322;04:52.5
2231;18;Batu Badak;12;acer-PC;2151322;06:54.7
2232;21;Tampakan;16;acer-PC;2151322;31:01.5
217;31;Hilisimaetano;7;acer-PC;2151322;53:30.0
374;34;Leneng;23;acer-PC;2151322;09:20.5
2233;100;Lombok Tengah;23;acer-PC;2151322;12:40.6
2234;100;Pugung Raharjo;12;acer-PC;2151322;26:10.1
2235;100;Permai Indah;12;DESKTOP-MG98F4F;8990;28:55.4
2236;1;Tanjung Kepayang;11;DESKTOP-MG98F4F;8990;29:02.1
327;2;Pare - Pare;19;DESKTOP-MG98F4F;8990;01:48.9
2237;24;Candi Rejo;12;DESKTOP-QFC16ML;2151322;10:16.3
2238;66;Rantau Indah;9;DESKTOP-MG98F4F;8990;30:11.9
2239;1;Sengkerek;9;DESKTOP-MG98F4F;8990;44:10.6
2240;1;We'oe;24;DESKTOP-MG98F4F;8990;01:24.5
2241;73;Tokke;19;acer-PC;2151322;33:03.7
375;35;Kembang Kerang;23;acer-PC;2151322;23:38.7
1825;86;Kampar;9;acer-PC;2151322;35:16.0
2242;100;Kualu Nenas;9;acer-PC;2151322;36:35.5
2243;1;Natalea;33;DESKTOP-MG98F4F;8990;18:43.8
2244;2;Lenek;24;DESKTOP-MG98F4F;8990;26:23.6
1990;110;Lemo;19;DESKTOP-MG98F4F;8990;27:15.5
1686;135;Tawau;19;DESKTOP-MG98F4F;8990;25:13.3
2156;73;Ratte;19;DESKTOP-MG98F4F;8990;39:32.8
2245;99;Buntu;19;DESKTOP-MG98F4F;8990;41:28.9
2246;100;Rajawali;12;DESKTOP-QFC16ML;2151322;53:43.3
2247;12;Cengkareng;1;DESKTOP-QFC16ML;2151322;02:57.7
2004;48;Way Limau;12;DESKTOP-MG98F4F;8990;13:04.4
2248;100;Lombok Timur;23;DESKTOP-QFC16ML;2151322;18:32.6
2249;72;Bajubang;10;DESKTOP-QFC16ML;2151322;06:05.2
1960;63;Sei. Jambat;10;DESKTOP-QFC16ML;2151322;47:34.5
2250;120;Montong Sari;23;DESKTOP-QFC16ML;2151322;01:42.8
2251;81;Popjetur;21;DESKTOP-QFC16ML;2151322;12:47.3
2252;73;Parepare;19;DESKTOP-QFC16ML;2151322;03:21.3
2253;101;Kumbung;8;DESKTOP-QFC16ML;2151322;37:58.3
2254;102;Lunang;8;DESKTOP-QFC16ML;2151322;38:24.5
2255;53;Serami Baru;26;DESKTOP-QFC16ML;2151322;48:51.3
2256;78;Tangkiang;18;DESKTOP-QFC16ML;2151322;02:35.2
2257;79;Banggai;18;DESKTOP-QFC16ML;2151322;04:51.5
2258;7;Sedayu;80;DESKTOP-MG98F4F;8990;51:11.7
2259;12;Pematang Siantar;7;DESKTOP-QFC16ML;2151322;05:44.0
2260;18;Tanjung Sari;12;DESKTOP-QFC16ML;2151322;27:28.1
2261;103;Pasar Banjit;12;DESKTOP-U7V8A28;8669;05:05.5
2262;75;Sidogede;5;DESKTOP-U7V8A28;8669;16:45.8
2263;103;Tarusan;8;DESKTOP-U7V8A28;8669;43:46.3
2264;54;Bali Nuraga;22;DESKTOP-U7V8A28;8669;07:59.2
2265;100;Lonthoir;21;DESKTOP-U7V8A28;8669;09:56.7
2266;37;Tegal Rejo;4;DESKTOP-U7V8A28;8669;53:50.3
2267;104;Bonjol;8;DESKTOP-U7V8A28;8669;08:16.1
2268;32;Depok Bogor;2;DESKTOP-QFC16ML;2151322;25:41.6
2269;18;Kota Bumi;12;DESKTOP-QFC16ML;2151322;35:34.5
2270;100;Natar Lampung Selatan;12;DESKTOP-QFC16ML;2151322;40:05.4
2271;49;Antan;13;DESKTOP-QFC16ML;2151322;55:06.4
2272;100;Lonthoir;21;DESKTOP-QFC16ML;2151322;22:25.5
2273;76;Sumenep,Kab.Sumenep;5;DESKTOP-U7V8A28;8669;21:32.3
2274;101;Ganjar Agung;12;DESKTOP-U7V8A28;8669;32:05.8
2275;159;TELUK PANJI;7;DESKTOP-U7V8A28;8669;36:55.4
2276;24;Noanemani;37;DESKTOP-U7V8A28;8669;27:58.5
2277;121;Kuang Busir;23;DESKTOP-U7V8A28;8669;34:20.8
2278;147;Wanua  Waru;19;DESKTOP-U7V8A28;8669;45:16.5
2279;130;Sampie;19;DESKTOP-U7V8A28;8669;03:33.2
2280;301;Jeddah;53;DESKTOP-QFC16ML;2151322;29:34.1
2281;104;Adijaya;12;DESKTOP-U7V8A28;8669;00:20.2
2282;11;Elelim;79;DESKTOP-U7V8A28;8669;02:40.9
2283;111;Betung Kuning;12;DESKTOP-U7V8A28;8669;07:54.1
2284;77;Bancangan Sambit Ponorogo;5;DESKTOP-QFC16ML;2151322;47:58.9
2285;112;Budi Aji;12;DESKTOP-U7V8A28;8669;58:42.6
2286;113;Pandan Surat;12;DESKTOP-U7V8A28;8669;38:59.9
2287;100;Sorek Satu;9;DESKTOP-U7V8A28;8669;46:30.8
2288;122;Tente;23;DESKTOP-U7V8A28;8669;24:38.2
2289;101;Lubuk Gaung;9;DESKTOP-U7V8A28;8669;57:14.7
2290;2;Paninggahan;8;acer-PC;2151322;26:12.0
2291;131;Tentang;33;acer-PC;2151322;45:55.0
2292;100;Ambalutu;7;acer-PC;2151322;40:38.3
2293;130;Torok;33;acer-PC;2151322;21:19.5
2294;54;Tanah Rekah;26;acer-PC;2151322;31:18.5
2295;148;Bangkeng Tabbing;19;acer-PC;2151322;44:50.1
2296;149;Baru Tancung;19;acer-PC;2151322;18:59.6
2297;150;Luwu Utara;19;acer-PC;2151322;21:35.4
2298;151;Rantetayo;19;acer-PC;2151322;37:04.8
2299;114;Sukamulya;12;acer-PC;2151322;48:06.0
2300;47;Pante Macassar;27;acer-PC;2151322;03:47.3
2301;80;Barati;18;DESKTOP-U7V8A28;8669;56:01.1
2302;73;Harapan Mukti;10;DESKTOP-U7V8A28;8669;20:26.9
2303;102;Ujung Batu;9;DESKTOP-U7V8A28;8669;00:41.5
2304;66;Hulu Sungai Utara;15;DESKTOP-U7V8A28;8669;30:00.5
2305;55;Padang Siring;26;DESKTOP-U7V8A28;8669;09:09.4
2306;115;Kecubung Jaya;12;DESKTOP-U7V8A28;8669;21:31.5
2307;103;Bangko Jaya;9;DESKTOP-U7V8A28;8669;00:38.6
2308;173;Aek Napultak;7;DESKTOP-U7V8A28;8669;03:32.3
2309;107;Markisa;11;acer-PC;2151322;29:10.1
2310;50;Beloyang;13;acer-PC;2151322;03:58.1
2311;56;Kasuk Baru;26;acer-PC;2151322;22:58.5
2312;57;Padang Jati;26;acer-PC;2151322;29:03.3
2313;90;Ranomeeto;20;DESKTOP-U7V8A28;8669;46:21.4
2314;58;Beringin Datar;26;DESKTOP-U7V8A28;8669;59:58.7
2315;108;Perjaya;11;DESKTOP-U7V8A28;8669;04:23.0
2316;59;Retak Mudik;26;DESKTOP-U7V8A28;8669;39:25.8
2317;60;Muara Tetap;26;DESKTOP-U7V8A28;8669;46:57.6
2318;74;Lawang Agung;10;DESKTOP-U7V8A28;8669;03:26.8
2319;92;Cengkong;2;DESKTOP-QFC16ML;2151322;17:31.1
2320;100;Air Tawar;8;DESKTOP-U7V8A28;8669;53:13.4
2321;61;Talang Tais;26;DESKTOP-U7V8A28;8669;32:36.7
2322;65;Ujoh Bilang;16;acer-PC;2151322;58:55.5
2323;78;Bungkuk;5;acer-PC;2151322;01:53.4
2324;56;Singaraja;22;acer-PC;2151322;45:17.6
2325;12;Sarmi;79;acer-PC;2151322;48:55.0
2327;116;Wiralaga;12;DESKTOP-U7V8A28;8669;06:21.6
2328;174;Aek Simanat;7;DESKTOP-U7V8A28;8669;32:58.7
2329;62;Semelako;26;DESKTOP-U7V8A28;8669;23:36.0
2330;100;KEPRI;9;acer-PC;2151322;30:23.7
2331;104;Tanjungpinang;9;acer-PC;2151322;31:57.6
2332;175;Sei Daun;7;acer-PC;2151322;38:58.1
2333;11;Lenteng Agung;1;acer-PC;2151322;08:59.0
2221;11;Jagakarsa;1;acer-PC;2151322;09:15.6
2334;120;Pabatu;7;acer-PC;2151322;36:00.3
2335;120;Buntu Turunan;7;acer-PC;2151322;50:30.6
2336;109;Anyar;11;DESKTOP-U7V8A28;8669;48:41.2
2337;13;Jakarta Selatan;1;DESKTOP-QFC16ML;2151322;14:56.1
2338;117;Pauh Tanjung Iman;12;DESKTOP-QFC16ML;2151322;42:59.0
2339;118;Onoharjo;12;acer-PC;2151322;41:15.7
2340;63;Bengkulu Utara;26;acer-PC;2151322;32:02.5
2341;66;Lhoksukon;6;acer-PC;2151322;09:30.5
2342;100;Pematang Sapat;9;acer-PC;2151322;50:29.8
2343;100;Batu Raja;12;acer-PC;2151322;58:17.9
2344;64;Gunung Ayu;26;acer-PC;2151322;03:51.1
2345;105;Seberang Taluk;9;acer-PC;2151322;08:44.6
2346;106;Riau;9;acer-PC;2151322;11:56.2
2347;20;Tanjungpandan;35;acer-PC;2151322;22:32.1
2348;21;Bangka Belitung;35;acer-PC;2151322;24:38.4
2349;56;Santong Barat;24;acer-PC;2151322;52:45.7
2350;123;Plampang;23;acer-PC;2151322;59:18.2
2351;91;Waonu;20;acer-PC;2151322;05:41.2
2352;99;Lampung Selatan;12;acer-PC;2151322;50:12.9
2354;105;Sumatera Barat;8;DESKTOP-QFC16ML;2151322;07:01.3
2355;92;Lauru;20;DESKTOP-QFC16ML;2151322;14:16.6
2356;93;Sulawesi Tenggara;20;DESKTOP-QFC16ML;2151322;18:35.9
2357;1;Hutabulu;7;DESKTOP-CHACMKN;8990;03:55.0
2358;1;Way Isem;12;DESKTOP-CHACMKN;8990;27:21.2
2359;1;Air Hitam;16;DESKTOP-CHACMKN;8990;54:50.2
2360;2;Tanjungpinang;9;DESKTOP-CHACMKN;8990;26:27.7
2361;106;Lalan;8;DESKTOP-QFC16ML;2151322;49:01.2
2362;11;Pangwa;6;DESKTOP-QFC16ML;2151322;39:41.1
2363;75;Desa Danau;10;DESKTOP-QFC16ML;2151322;23:17.8
2364;120;Buluduri;7;DESKTOP-QFC16ML;2151322;56:03.9
2365;100;Ratnakhaton;12;DESKTOP-QFC16ML;2151322;12:16.5
2366;105;Wono Agung;12;DESKTOP-QFC16ML;2151322;23:15.5
2367;100;Daya Murni;12;DESKTOP-QFC16ML;2151322;05:01.5
2368;93;Pancoran Mas Depok Bogor;2;DESKTOP-QFC16ML;2151322;40:03.3
2369;110;Inderalaya;11;DESKTOP-QFC16ML;2151322;16:14.5
1933;96;Ogan Ilir;11;DESKTOP-QFC16ML;2151322;18:59.2
2370;110;Karang Cahaya;11;DESKTOP-QFC16ML;2151322;32:59.8
2371;57;Tenganan;22;DESKTOP-QFC16ML;2151322;44:17.5
2372;18;Tegal Ombo;12;DESKTOP-QFC16ML;2151322;47:39.4
2373;120;Rantauprapat;7;DESKTOP-QFC16ML;2151322;12:03.7
2374;119;Menggala;12;DESKTOP-QFC16ML;2151322;27:38.2
1707;44;Beureugang;6;DESKTOP-CHACMKN;8990;08:02.1
2375;51;Sungai Kakap;13;DESKTOP-CHACMKN;8990;49:01.3
2376;99;Rantau Kasai;9;DESKTOP-CHACMKN;8990;06:59.4
2377;1;Maget - B;2;DESKTOP-CHACMKN;8990;26:39.5
2378;176;Natumingka;7;DESKTOP-QFC16ML;2151322;21:16.6
2379;86;Purwogondo;3;DESKTOP-QFC16ML;2151322;56:23.4
2380;94;Wora;2;DESKTOP-CHACMKN;8990;23:36.9
2381;1;Bah Sidua Dua;7;DESKTOP-CHACMKN;8990;55:36.1
2382;76;Jambi;10;DESKTOP-QFC16ML;2151322;26:49.1
2383;120;Sinar Tanjung;12;DESKTOP-QFC16ML;2151322;15:22.6
2384;107;Pekan Baru;9;DESKTOP-QFC16ML;2151322;27:51.3
2385;120;Lae Hole;7;DESKTOP-QFC16ML;2151322;53:14.5
2386;66;Seruyan;14;DESKTOP-QFC16ML;2151322;31:43.4
2387;87;Sukoharjo II;3;DESKTOP-QFC16ML;2151322;47:24.5
2388;109;Parsunian;7;DESKTOP-QFC16ML;2151322;14:56.0
2389;102;Dokulamo;21;DESKTOP-QFC16ML;2151322;25:38.5
2390;97;Wuwuk;17;DESKTOP-QFC16ML;2151322;37:43.7
2391;110;Sukamukti;11;DESKTOP-QFC16ML;2151322;56:00.2
2392;57;Longko;24;DESKTOP-QFC16ML;2151322;15:05.8
2394;65;Bukit Peninjauan I;26;DESKTOP-CHACMKN;8990;27:58.6
2395;121;Sribawono;12;DESKTOP-QFC16ML;2151322;05:06.9
2396;130;Paringgonan;7;DESKTOP-QFC16ML;2151322;00:47.5
2397;108;Geringging Baru;9;DESKTOP-QFC16ML;2151322;15:41.9
2398;4;Ungaran;3;DESKTOP-QFC16ML;2151322;57:50.8
2399;66;Talang Alai;26;acer-PC;2151322;59:55.9
2401;152;Lamasi;19;DESKTOP-QFC16ML;2151322;14:37.4
2402;25;Teminabuan;37;DESKTOP-QFC16ML;2151322;21:00.8
2404;67;Bungkang;15;DESKTOP-QFC16ML;2151322;17:34.0
2405;82;Belitang;12;DESKTOP-QFC16ML;2151322;27:18.6
2406;123;Blitang;12;DESKTOP-QFC16ML;2151322;30:45.3
2407;68;Murung Abuin;15;DESKTOP-QFC16ML;2151322;36:38.6
2408;111;Margo Mulyo;11;DESKTOP-QFC16ML;2151322;44:09.3
2409;107;Pinang Awan;8;DESKTOP-QFC16ML;2151322;19:30.5
2410;112;Patila;11;DESKTOP-QFC16ML;2151322;49:05.1
2411;109;Teluk Paman;9;DESKTOP-QFC16ML;2151322;00:30.5
2412;95;Bandung Barat;2;acer-PC;2151322;18:40.8
2413;177;Batu Binumbun;7;acer-PC;2151322;27:01.5
2414;12;Sumatera Utara;7;acer-PC;2151322;29:22.2
2415;69;Tapin;15;acer-PC;2151322;53:48.0
2416;153;Malakiri;19;DESKTOP-QFC16ML;2151322;38:16.0
2417;1;Br. Medahan;22;DESKTOP-U7V8A28;8990;47:47.5
2418;1;Rejowinangun;15;DESKTOP-U7V8A28;8990;02:39.2
2419;10;Mekarsari;12;DESKTOP-U7V8A28;8990;36:01.0
2420;98;Tenggara;17;DESKTOP-QFC16ML;2151322;03:11.8
2422;108;Aur Tajungkang;8;DESKTOP-QFC16ML;2151322;15:01.5
2423;48;Dili;27;DESKTOP-QFC16ML;2151322;25:02.4
2424;124;Ganti;12;DESKTOP-QFC16ML;2151322;43:37.2
2425;88;Ganti Warno;3;DESKTOP-QFC16ML;2151322;47:49.5
2426;49;Covalima;27;DESKTOP-QFC16ML;2151322;05:16.6
2427;2;Seririt;22;DESKTOP-U7V8A28;8990;25:52.4
2428;94;Timor Leste;28;DESKTOP-U7V8A28;8990;35:50.9
2429;1;Penggentungan;26;DESKTOP-U7V8A28;8990;22:09.7
2430;1;Kota Makassar;19;DESKTOP-U7V8A28;8990;34:36.7
2431;67;Suka Merindu ;26;DESKTOP-QFC16ML;2151322;55:47.3
2432;1;Muara Bulian;10;DESKTOP-U7V8A28;8990;03:11.2
2433;111;Pamibak;19;DESKTOP-QFC16ML;2151322;50:21.3
2434;154;Sulawesi Selatan;19;DESKTOP-QFC16ML;2151322;57:43.7
2435;111;Sungai Dusun;9;DESKTOP-QFC16ML;2151322;25:51.9
2436;125;Totokaton;12;DESKTOP-QFC16ML;2151322;50:17.7
2437;100;Muara Kandis;8;DESKTOP-QFC16ML;2151322;51:26.9
2438;67;Peudaya;6;DESKTOP-QFC16ML;2151322;52:39.3
2439;70;Kayakah;15;DESKTOP-QFC16ML;2151322;53:24.2
2440;71;Murung Kupang;15;DESKTOP-QFC16ML;2151322;54:02.3
2441;126;Mekar Sari ;12;DESKTOP-QFC16ML;2151322;55:05.7
